announce_date,announce_time,company_id,company_name,subject,matched_clause,event_date,detail
2024-12-31,17:47:02,9945,潤泰新,"公告本公司董事會決議設置永續發展委員會
及委任委員會成員",,,"1.發生變動日期:113/12/31
2.功能性委員會名稱:永續發展委員會
3.舊任者姓名:不適用
4.舊任者簡歷:不適用
5.新任者姓名:
 獨立董事 柯順雄
 獨立董事 張國鎮
 獨立董事 謝尚賢
6.新任者簡歷:
 獨立董事 柯順雄：台灣大學財務金融研究所碩士
建大聯合會計師事務所合夥會計師
新至陞科技獨立董事
矽力杰獨立董事
 獨立董事 張國鎮：State Univ.of NY at Buffalo土木系博士
國立台灣大學土木工程學系教授
國家實驗研究院地震工程研究中心主任
 獨立董事 謝尚賢：美國康乃爾大學土木與環境工程博士及碩士
國立台灣大學土木工程學系教授
國際土木與建築工程計算學會理事、理事長
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:新任
8.異動原因:新任
9.原任期（例xx/xx/xx ~ xx/xx/xx）:不適用
10.新任生效日期:113/12/31
11.其他應敘明事項:無。"
2024-12-31,17:48:08,2891,中信金,"代台灣人壽保險（股）公司公告
決議投資台福宜號能源(股)公司",,2024-12-31,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
台福宜號能源(股)公司之普通股及特別股
特別股發行條件：依公司章程
2.事實發生日:113/12/31~113/12/31
3.交易單位數量、每單位價格及交易總金額:
投資總股數不超過670,000,000股、每股新臺幣10元、
投資總金額不超過新臺幣6,700,000,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
台福宜號能源(股)公司、非關係人
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件（含付款期間及金額）: 依合約約定辦理；
契約限制條款及其他重要約定事項: 依合約約定辦理
10.本次交易之決定方式、價格決定之參考依據及決策單位:
本次交易之決定方式、價格決定之參考依據：依合約約定辦理；
決策單位：依本公司核決權限
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
母公司：無持有此交易證券；
本公司：不超過670,000,000股、不超過新臺幣6,700,000,000元；
普通股不超過45%、特別股不超過88.8%、普通股：無、特別股：無；
子公司：無持有此交易證券
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
佔總資產比例81.41%、佔歸屬於母公司業主之權益比例1054.43%
營運資金：不適用
14.經紀人及經紀費用:
不適用
15.取得或處分之具體目的或用途:
依保險法之規定，為壽險資金之運用
16.本次交易表示異議董事之意見:
否
17.本次交易為關係人交易:否
18.董事會通過日期:
不適用
19.監察人承認或審計委員會同意日期:
不適用
20.本次交易會計師出具非合理性意見:不適用
21.會計師事務所名稱:
不適用
22.會計師姓名:
不適用
23.會計師開業證書字號:
不適用
24.是否涉及營運模式變更:否
25.營運模式變更說明:
不適用
26.過去一年及預計未來一年內與交易相對人交易情形:
過去一年交易：無
預計未來一年內交易：依本公司投資決策決定
27.資金來源:
自有資金
28.其他敘明事項:
本次交易須經主管機關核准後始得投資。"
2024-12-31,17:50:19,2614,東森,"代重要子公司東森寵物雲(股)公司公告
113年股東臨時會重要決議事項",,,"1.股東臨時會日期:113/12/31
2.重要決議事項:修訂公司章程案
3.其他應敘明事項:無"
2024-12-31,17:50:44,2614,東森,公告本公司捐贈「東森慈善基金會」新台幣150萬元整,,2024-12-31,"1.事實發生日:113/12/31
2.捐贈原由:善盡企業社會責任。
3.捐贈金額:新台幣150萬元
4.受贈對象:東森慈善基金會
5.與公司關係:該基金會副董事長為本公司董事長兼總經理
6.表示反對或保留意見之獨立董事姓名及簡歷:無
7.前揭獨立董事表示反對或保留之意見:無
8.其他應敘明事項:無"
2024-12-31,17:51:05,2614,東森,"代子公司東森投資股份有限公司公告新增資金貸與金額
達最近期財務報表淨值百分之二以上",,2024-12-31,"1.事實發生日:113/12/31
2.接受資金貸與之:
(1)公司名稱:東森新媒體控股股份有限公司
(2)與資金貸與他人公司之關係:
本公司直接及間接持有90.25%表決權之子公司
(3)資金貸與之限額(仟元):257,826
(4)原資金貸與之餘額(仟元):150,000
(5)本次新增資金貸與之金額(仟元):100,000
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:否
(7)迄事實發生日止資金貸與餘額(仟元):250,000
(8)本次新增資金貸與之原因:
營運周轉需求
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):600,000
(2)累積盈虧金額(仟元):-1,528,044
5.計息方式:
3.5%
6.還款之:
(1)條件:
一年
(2)日期:
114年12月31日
7.迄事實發生日為止，資金貸與餘額(仟元):
1,544,000
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
43.85
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
無"
2024-12-31,17:56:27,1102,亞泥,"代本公司之重要子公司亞洲水泥(中國)控股公司公告委任
獨立非執行董事。",,,"1.發生變動日期:113/12/31
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
  或自然人監察人）:獨立董事
3.舊任者職稱及姓名:李高朝
4.舊任者簡歷:行政院經濟建設委員會副主任委員、亞洲水泥公司董事。
5.新任者職稱及姓名:吳均龐
6.新任者簡歷:致伸科技股份有限公司獨立董事、遠東國際商業銀行股份有限公司董事、
德意志銀行（台灣）董事總經理。
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:新任
8.異動原因:新任
9.新任者選任時持股數:0
10.原任期（例xx/xx/xx ~ xx/xx/xx）:不適用
11.新任生效日期:114/01/01
12.同任期董事變動比率:1/11
13.同任期獨立董事變動比率:1/4
14.同任期監察人變動比率:不適用
15.屬三分之一以上董事發生變動（請輸入是或否）:否
16.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
   符合證券交易法施行細則第7條第6款所定對股東權益或證券價格有重大影響之事項):
吳均龐獨立董事一併接任審核委員會及獨立委員會之職務。"
2024-12-31,18:00:52,2726,雅茗-KY,"代子公司Happy Lemon USA LLC公告取得美國加州
San Diego 2家門店",,2024-12-31,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
美國加州San Diego 2家門店
2.事實發生日:113/12/31~113/12/31
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易單位數量：2家門店
交易總金額：美金128萬元
每單位價格：不適用
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人: YELLOW LEMON LLC 及 VIOLET LEMON LLC
其與公司之關係：無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件：依合約條件付款
契約限制條款：無 
其他重要約定事項：無
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式：議價
價格決定之參考依據：參考之前購買門店的專家報告做成內部評估報告.
決策單位：董事會
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
不適用
21.取得或處分之具體目的或用途:
配合營運需求
22.本次交易表示異議之董事之意見:
不適用
23.本次交易為關係人交易:否
24.董事會通過日期:
民國113 年12 月31 日
25.監察人承認或審計委員會同意日期:
民國113 年12 月31 日
26.本次交易係向關係人取得不動產或其使用權資產:否
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無"
2024-12-31,18:06:07,9946,三發地產,公告本公司獨立董事辭任,,,"1.發生變動日期:113/12/31
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
  或自然人監察人）:獨立董事
3.舊任者職稱及姓名:獨立董事 許旭輝
4.舊任者簡歷:台灣航空貨運承攬股份有限公司/董事長
5.新任者職稱及姓名:不適用
6.新任者簡歷:不適用
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:辭職
8.異動原因:因個人因素，自114年1月1日起辭任獨立董事
9.新任者選任時持股數:不適用
10.原任期（例xx/xx/xx ~ xx/xx/xx）:113/5/29~116/5/28
11.新任生效日期:不適用
12.同任期董事變動比率:1/7
13.同任期獨立董事變動比率:1/3
14.同任期監察人變動比率:不適用
15.屬三分之一以上董事發生變動（請輸入是或否）:否
16.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
   符合證券交易法施行細則第7條第6款所定對股東權益或證券價格有重大影響之事項):
本公司今日(113/12/31)收到獨立董事辭任書，將自114/1/1辭去獨立董事職務，
獨立董事缺額將於下次股東會補選。"
2024-12-31,18:10:48,2433,互盛電,公告本公司總經理異動,,,"1.董事會決議日期或發生變動日期:113/12/31
2.人員別（請輸入董事長或總經理）:總經理
3.舊任者姓名:翁國華
4.舊任者簡歷:互盛股份有限公司總經理
5.新任者姓名:待董事會通過另行公告
6.新任者簡歷:不適用
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:退休
8.異動原因:退休
9.新任生效日期:不適用
10.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
   符合證券交易法施行細則第7條第6款所定對股東權益或證券價格有重大影響之事項):
對公司營運及業務並無影響"
2024-12-31,18:11:19,6922,宸曜,公告本公司重要營運主管異動,,,"1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:重要營運主管
2.發生變動日期:113/12/31
3.舊任者姓名、級職及簡歷:
徐寧謙 行銷事業處歐洲事業部業務協理/本公司行銷事業處歐洲事業部業務協理
4.新任者姓名、級職及簡歷:待董事會通過任命後另行公告
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:職務調整
6.異動原因:職務調整
7.生效日期:114/01/01
8.其他應敘明事項:
歐洲事業部業務主管由本公司董事長兼總經理 高明和代理。"
2024-12-31,18:12:20,2433,互盛電,公告本公司代理發言人異動,,,"1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運長、
行銷長及策略長等)、財務主管、會計主管、公司治理主管、資訊安全長、研發主管、
內部稽核主管或訴訟及非訟代理人）:代理發言人
2.發生變動日期:113/12/31
3.舊任者姓名、級職及簡歷:林于絹/互盛(股)公司經理
4.新任者姓名、級職及簡歷:待董事會通過另行公告
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:職務調整
7.生效日期:114/01/01
8.其他應敘明事項:無"
2024-12-31,18:15:03,7814,海昌生技,公告本公司設置公司治理主管,,2024-12-31,"1.事實發生日:113/12/31
2.發生緣由:本公司設置公司治理主管
3.因應措施:崔惠君、管理部經理
4.其他應敘明事項:本公司113年12月31日董事會決議通過"
2024-12-31,18:17:27,8176,智捷,"代子公司南京智微亞通信科技有限公司
公告經法院裁定終結破產清算程序",,,"1.聲請或收到法院通知書日期:113/12/24
2.法院名稱:江蘇省南京市玄武區人民法院
3.發文日期:113/12/23
4.發文字號:(2024)蘇0102破17號之二
5.公司名稱:南京智微亞通信科技有限公司
6.與公司關係（請輸入本公司、母公司或子公司):子公司
7.若為母公司或子公司，其相互持股比例:100%
8.聲請人或重整人:南京智微亞通信科技有限公司
9.聲請或通知書內容:認可南京智微亞通信科技有限公司和解協議並終結破產清算程序。
10.負債總額:約人民幣30萬
11.處理過程:南京智微亞通信科技有限公司於113年12月18日與全體債權人達成
和解協議，和解協議執行完畢後，債務人不再承擔清償責任，向法院請求裁定認可
和解協議，並終結破產清算程序。
12.其他應敘明事項:南京智微亞通信科技有限公司未有實際營運，今法院裁定之
和解協議認可及破產清算程序完成，對本公司之財務業務並無重大影響。"
2024-12-31,18:34:02,6264,富裔,"公告本公司113年11月自結合併財務報告之負債比率
、流動比率及速動比率",,2024-12-31,"1.事實發生日:113/12/31
2.發生緣由:依據櫃檯買賣中心112/4/10證櫃監字第1120200652號函辦理。
3.財務資訊年度月份:113年11月
4.自結流動比率:277.92%
5.自結速動比率:96.45%
6.自結負債比率:75.99%
7.因應措施:於每月底前公告申報自結合併財務報告截至前一月底
之負債比率、流動比率及速動比率，直至合併財務報告負債比率
下降至70%以下。
8.其他應敘明事項:無"
2024-12-31,18:37:39,4546,長亨,"公告113年11月份自結財務報告之流動比率、速動比率及負債
比率。",,2024-12-31,"1.事實發生日:113/12/31
2.發生緣由:依證券櫃檯買賣中心證櫃審字第1090101273號函辦理。
3.財務資訊年度月份:113年11月份
4.自結流動比率:104.35%
5.自結速動比率:40.09%
6.自結負債比率:68.46%
7.因應措施:每月底前公告截至前一月底自結財務報告之流動比率、速動比率及負債
  比率。
8.其他應敘明事項:截至113年11月30日止，本公司之負債中包含依據「IFRS16 租賃」所
  估列之租賃負債計331,088千元。"
2024-12-31,18:38:46,6123,上奇,公告本公司內部稽核主管異動,,,"1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:內部稽核主管
2.發生變動日期:113/12/31
3.舊任者姓名、級職及簡歷:曹美玉/本公司稽核主管
4.新任者姓名、級職及簡歷:待補
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:辭職
6.異動原因:個人生涯規劃請辭
7.生效日期:113/12/31
8.其他應敘明事項:新任內部稽核主管待董事會通過派任後將另行公告。"
2024-12-31,18:44:45,7814,海昌生技,公告本公司召開股東臨時會相關事宜,,2024-12-31,"1.事實發生日:113/12/31
2.發生緣由:本公司召開股東臨時會相關事宜
3.因應措施:不適用
4.其他應敘明事項:
一.股東臨時會召開日期:民國114/03/04
二.股東臨時會召開地點: 彰化縣秀水鄉彰水路一段485號1樓會議室
三.股東臨時會召開方式:實體股東會
四.召集事由一、討論事項:修訂本公司章程案。召集事由二、選舉事項
五.停止過戶起始日期: 114年2月3日起至114年3月4日"
2024-12-31,18:45:10,6409,旭隼,"代子公司中山旭啟電子有限公司公告向關係人(同一集團成員)
取得使用權資產",,2024-12-31,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
標的物之名稱：中山市火炬開發區十涌路8號1號廠房一樓A區、七樓A區、八樓A區
標的物之性質：廠房(使用權資產)
2.事實發生日:113/12/31~113/12/31
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
交易數量：17,406.22 平方米
每單位價格：人民幣 14.2309元/平方米/每月(未稅)
交易總金額：人民幣 5,944,948元(未稅)
使用權資產金額：人民幣 5,683,032元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：中山旭貴明電子有限公司
與公司之關係：關係人(同一集團成員)
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
選定關係人為交易對象之原因：基於集團整體規劃及營運需求
前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、
前次移轉日期及移轉金額：不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件：每月15日前支付租金
付款期間：2025年01月01日至2026年12月31日
金額：人民幣247,706.18元/每月(未稅)
契約限制條款及其他重要約定事項：無
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式及價格參考依據：雙方議價
決策單位：董事會授權董事長
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
不適用
21.取得或處分之具體目的或用途:
供營業使用
22.本次交易表示異議之董事之意見:
無
23.本次交易為關係人交易:是
24.董事會通過日期:
依『公開發行公司取得或處分資產處理準則』第15條第2項規定，得事後再提報最近期之董事會追認(預計民國114年02月21日)
25.監察人承認或審計委員會同意日期:
審計委員會同意日期：預計民國114年02月21日
26.本次交易係向關係人取得不動產或其使用權資產:是
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無"
2024-12-31,18:48:42,9946,三發地產,公告本公司獨立董事辭任審計委員會職務,,,"1.發生變動日期:113/12/31
2.功能性委員會名稱:審計委員會。
3.舊任者姓名:許旭輝
4.舊任者簡歷:台灣航空貨運承攬股份有限公司/董事長
5.新任者姓名:不適用
6.新任者簡歷:不適用
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:辭職
8.異動原因:因個人因素，自114年1月1日起辭任所有董事會功能性委員會職務。
9.原任期（例xx/xx/xx ~ xx/xx/xx）:113/5/29~116/5/28
10.新任生效日期:不適用
11.其他應敘明事項:
審計委員會缺額將於下次股東會補選。"
2024-12-31,18:51:37,9946,三發地產,公告本公司獨立董事辭任功能性委員會職務,,,"1.發生變動日期:113/12/31
2.功能性委員會名稱:薪資報酬委員會、永續發展及提名委員會。
3.舊任者姓名:許旭輝
4.舊任者簡歷:台灣航空貨運承攬股份有限公司/董事長
5.新任者姓名:不適用
6.新任者簡歷:不適用
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:辭職
8.異動原因:因個人因素，自114年1月1日起辭任所有董事會功能性委員會職務。
9.原任期（例xx/xx/xx ~ xx/xx/xx）:113/8/8~116/5/28
10.新任生效日期:不適用
11.其他應敘明事項:
功能性委員會於最近一次董事會委任。"
2024-12-31,18:58:26,6294,智基,代重要子公司志光教育科技(股)公司公告董事長異動,,,"1.董事會決議日期或發生變動日期:113/12/31
2.人員別（請輸入董事長或總經理）:董事長
3.舊任者姓名:張家旗
4.舊任者簡歷:志光教育科技股份有限公司董事長
5.新任者姓名:洪良輝
6.新任者簡歷:志光教育科技股份有限公司總經理
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:新任
8.異動原因:董事會重新推選董事長
9.新任生效日期:113/12/31
10.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第6款所定
對股東權益或證券價格有重大影響之事項):無"
2024-12-31,19:09:33,3522,御嵿,"公告本公司113年11月自結合併財務報告之負債比率、
流動比率及速動比率。",,2024-12-31,"1.事實發生日:113/12/31
2.發生緣由:依據櫃檯買賣中心109/08/20證櫃監字第1090201328號函辦理。
3.財務資訊年度月份:113年11月
4.自結流動比率:45.85%
5.自結速動比率:35.70%
6.自結負債比率:73.15%
7.因應措施:於每月底前公告申報自結合併財務報告截至前一月底
之負債比率、流動比率及速動比率，直至合併財務報告負債比率
下降至60%以下。
8.其他應敘明事項:無"
2024-12-31,19:09:45,3522,御嵿,"113年12月銀行融資額度與使用情形暨未來三個月現金收支
預估情形",,2024-12-31,"1.事實發生日:113/12/31
2.公司名稱:御嵿國際股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:依據櫃檯買賣中心109/08/20證櫃監字第1090201328號函及
檯買賣中心110/11/25證櫃監字第1100202306號函辦理。
(1)金融機構與非金融機構之融資額度與使用情形:            單位:新台幣仟元
項目                         融資額度        已借額度        融資餘額
---------                 -------------    -------------   -------------
金融機構借款
短期借款                      195,833          86,333         109,500
長期借款                      224,430　　　　 224,430               0
項目                         融資額度        已借額度        融資餘額
---------                 -------------    -------------   -------------
非金融機構借款                      0               0               0
(2)未來三個月之現金收支狀況暨資金缺口之情形:            單位:新台幣仟元
項目                          114/01         114/02          114/03
---------                 -------------   -------------   -------------
 期初金額                    177,983        217,989          170,995
 現金流入                    181,791         96,422           98,737
 現金流出                    145,197        136,828          151,135
 期末餘額                    214,577        177,583          118,597
 預計調度前資金缺口                0              0                0
 金融機構借款                  3,412         (6,588)          (6,588)
 非金融機構借款                    0              0                0
 其他                              0              0                0
 調整後期末餘額              217,989        170,995          112,009
6.因應措施:不適用。
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第9款所定
對股東權益或證券價格有重大影響之事項):無。"
2024-12-31,19:21:26,6839,開陽能源,公告本公司及關係企業向關係人取得使用權資產,,2024-12-31,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
1.新北市新莊區中正路6x1-3號8樓
2.新北市新莊區中正路6x1號4樓
3.高雄市左營區博愛二路36x號22樓-2
2.事實發生日:113/12/31~113/12/31
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
1.交易單位數量:108.44坪、每單位655坪/元(未稅)
  每月租金總金額71,000元(未稅)
2.交易單位數量:173.22坪、每單位652坪/元(未稅)
  每月租金總金額113,000元(未稅)
3.交易單位數量:73.28坪、每單位587坪/元(未稅)
  每月租金總金額43,000元(未稅)
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：(一)興義科技股份有限公司、(二)晁暘科技股份有限公司
其與公司之關係：(一)同一董事長(二)本公司之子公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
選定關係人為交易對象之原因：集團整體營運需要
前次移轉之所有人：不適用
前次移轉之所有人與公司及交易相對人間相互之關係：不適用
前次移轉日期及移轉金額：不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
付款條件：依租賃契約書約定每月付款
契約限制條款及其他重要約定：無
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
價格決定之參考依據：經參考鄰近區域行情並與關係人進行議價
決策單位：董事會
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
不適用
21.取得或處分之具體目的或用途:
集團整體營運需要
22.本次交易表示異議之董事之意見:
無
23.本次交易為關係人交易:是
24.董事會通過日期:
民國113年12月31日
25.監察人承認或審計委員會同意日期:
民國113年12月31日
26.本次交易係向關係人取得不動產或其使用權資產:是
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無"
2024-12-31,19:22:35,6839,開陽能源,公告本公司董事會通過財務主管及發言人異動案,,,"1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、訴訟及非訴訟代理人、
財務主管、會計主管、公司治理主管、資訊安全長、研發主管
或內部稽核主管）:財務主管、發言人
2.發生變動日期:113/12/31
3.舊任者姓名、級職及簡歷:
財務主管:盧定鈞/本公司財務部資深協理
發言人:盧定鈞/本公司財務部資深協理
4.新任者姓名、級職及簡歷:
財務主管:詹順裕/本公司會計部資深協理
發言人:詹順裕/本公司會計部資深協理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:辭職
6.異動原因:個人生涯規劃
7.生效日期:114/01/01
8.其他應敘明事項:本公司於113年12月31日董事會通過財務主管及發言人異動案。"
